,ws,wd_sin,wd_cos,wp1,index_forecasted_weather
2009-07-05 22:00:00,4.07,0.7820646124237277,-0.6231973539694505,0.085,3
2009-07-05 23:00:00,2.54,0.7601792191427741,-0.6497134405131868,0.065,3
2009-07-06 00:00:00,1.5,0.766268771647927,-0.6425201705761284,0.015,3
2009-07-04 13:00:00,6.7,0.7320674874917129,-0.6812321144496718,0.386,4
2009-07-04 14:00:00,6.75,0.7393961242371206,-0.6732706524594135,0.461,4
2009-07-04 15:00:00,6.61,0.7331366608028573,-0.6800813455659817,0.451,4
2009-07-04 16:00:00,6.34,0.7186119615049985,-0.6954112803096729,0.376,4
2009-07-04 17:00:00,6.09,0.7052531588616175,-0.7089555570807735,0.266,4
2009-07-04 18:00:00,6.02,0.7068599112822539,-0.7073535649320247,0.241,4
2009-07-04 19:00:00,6.21,0.730758267372066,-0.6826363268002782,0.236,4
2009-07-04 20:00:00,6.36,0.7634579630955853,-0.6458575218931338,0.226,4
2009-07-04 21:00:00,6.07,0.7950502273246647,-0.6065435977990362,0.271,4
2009-07-04 22:00:00,5.1,0.8268843197776317,-0.5623720491861979,0.271,4
2009-07-04 23:00:00,3.86,0.868458513820212,-0.49576184783945276,0.296,4
2009-07-05 00:00:00,2.95,0.9189977715934213,-0.394262724342951,0.19,4
2009-07-05 01:00:00,2.77,0.9507323930394708,-0.31001276881032064,0.12,4
2009-07-05 02:00:00,3.05,0.9595599986309626,-0.28150419007067534,0.195,4
2009-07-05 03:00:00,3.43,0.9619800178340638,-0.2731198368628216,0.281,4
2009-07-05 04:00:00,3.62,0.9681039260780787,-0.2505489738797783,0.221,4
2009-07-05 05:00:00,3.65,0.9772311064626789,-0.21217767215644623,0.14,4
2009-07-05 06:00:00,3.62,0.9865150899868125,-0.16367033093481323,0.216,4
2009-07-05 07:00:00,3.62,0.9938067686136166,-0.11112203497849342,0.281,4
2009-07-05 08:00:00,3.62,0.9987105118390394,-0.050767248716116355,0.206,4
2009-07-05 09:00:00,3.59,0.9996481265944145,0.026525892940245953,0.185,4
2009-07-05 10:00:00,3.51,0.9920269604457442,0.1260258296889086,0.246,4
2009-07-05 11:00:00,3.41,0.974605098677306,0.2239305732413476,0.266,4
2009-07-05 12:00:00,3.29,0.9585217890173758,0.28501926246997616,0.165,4
2009-07-05 13:00:00,3.14,0.9597072623390667,0.28100172706525095,0.025,4
2009-07-05 14:00:00,3.02,0.9753808246219224,0.22052720231268202,0.01,4
2009-07-05 15:00:00,3.05,0.9912846536587002,0.13173737290818724,0.0,4
2009-07-05 16:00:00,3.25,0.9988061373414341,0.04884976979561317,0.01,4
2009-07-05 17:00:00,3.55,0.9994149479166323,-0.03420178183655253,0.035,4
2009-07-05 18:00:00,3.85,0.990364988565043,-0.13848172956950805,0.03,4
2009-07-05 19:00:00,4.09,0.9617891098046346,-0.2737913589966064,0.02,4
2009-07-05 20:00:00,4.2,0.9119053559520197,-0.41040056260441476,0.045,4
2009-07-05 21:00:00,4.03,0.8474927011076551,-0.5308070473997598,0.07,4
2009-07-05 22:00:00,3.45,0.767389013233511,-0.6411818013391352,0.085,4
2009-07-05 23:00:00,2.65,0.6401096994849558,-0.7682835235935231,0.065,4
2009-07-06 00:00:00,1.92,0.40210758380404543,-0.9155924262723412,0.015,4
2009-07-06 01:00:00,1.48,0.045362988129253747,-0.9989705697907147,0.01,4
2009-07-06 02:00:00,1.19,-0.27362349096061855,-0.9618368807622861,0.035,4
2009-07-06 03:00:00,0.7,-0.4796110169222665,-0.8774812091701961,0.09,4
2009-07-06 04:00:00,0.18,0.3333132475682374,0.9428161427317178,0.115,4
2009-07-06 05:00:00,1.26,0.5520825174366459,0.8337894781902777,0.06,4
2009-07-06 06:00:00,2.28,0.5963649839662266,0.8027134020925291,0.05,4
2009-07-06 07:00:00,3.0,0.6251064360114991,0.7805395208809106,0.03,4
2009-07-06 08:00:00,3.26,0.6532884734771869,0.7571090875308835,0.0,4
2009-07-06 09:00:00,2.97,0.6922691342517265,0.7216394153331461,0.0,4
2009-07-06 10:00:00,2.12,0.7707356987759663,0.6371549910597288,0.04,4
2009-07-06 11:00:00,1.25,0.9398715732949703,0.3415280745590871,0.04,4
2009-07-06 12:00:00,1.06,0.975649521419852,-0.21933538554737095,0.09,4
2009-07-05 01:00:00,3.66,0.9600986791396598,-0.27966144946037974,0.12,1
2009-07-05 02:00:00,3.33,0.9671791156156329,-0.25409556925881704,0.195,1
2009-07-05 03:00:00,3.18,0.9773051109044187,-0.2118365412295571,0.281,1
2009-07-05 04:00:00,3.17,0.9868839065636126,-0.16143157982793443,0.221,1
2009-07-05 05:00:00,3.24,0.9929655081065369,-0.11840396830650082,0.14,1
2009-07-05 06:00:00,3.34,0.995446246636795,-0.09532455117500985,0.216,1
2009-07-05 07:00:00,3.41,0.9955455244406786,-0.09428207022617989,0.281,1
2009-07-05 08:00:00,3.44,0.9957085613100801,-0.0925443727830622,0.206,1
2009-07-05 09:00:00,3.43,0.9980376722404478,-0.06261633004950365,0.185,1
2009-07-05 10:00:00,3.41,0.9999522363688097,0.009773688199249151,0.246,1
2009-07-05 11:00:00,3.41,0.996944660387867,0.0781111011580336,0.266,1
2009-07-05 12:00:00,3.45,0.9968898856070358,0.07880708073765358,0.165,1
2009-07-05 13:00:00,3.56,0.9996841892832999,-0.025130095443337407,0.025,1
2009-07-05 14:00:00,3.72,0.9837286289495359,-0.17966074859319234,0.01,1
2009-07-05 15:00:00,3.87,0.9467616943892015,-0.3219352326746612,0.0,1
2009-07-05 16:00:00,3.87,0.9058647253699461,-0.42356711313607925,0.01,1
2009-07-05 17:00:00,3.82,0.8764747904087263,-0.4814477560213353,0.035,1
2009-07-05 18:00:00,3.89,0.8758017083794106,-0.4826710759924463,0.03,1
2009-07-05 19:00:00,4.19,0.904529581968324,-0.42641087620299856,0.02,1
2009-07-05 20:00:00,4.53,0.9342667226185167,-0.3565749444473848,0.045,1
2009-07-05 21:00:00,4.56,0.9518087473625678,-0.30669220473318115,0.07,1
2009-07-05 22:00:00,4.06,0.9568643065884562,-0.2905351936977566,0.085,1
2009-07-05 23:00:00,3.31,0.9569149999715515,-0.2903681849470524,0.065,1
2009-07-06 00:00:00,2.71,0.9624078464991239,-0.27160842585773887,0.015,1
2009-07-06 01:00:00,2.59,0.980098312815026,-0.19851271298619483,0.01,1
2009-07-06 02:00:00,2.79,0.9929448275919686,-0.11857727167697758,0.035,1
2009-07-06 03:00:00,3.04,0.996958278162438,-0.07793710030137734,0.09,1
2009-07-06 04:00:00,3.09,0.996694347809303,-0.08124270456470563,0.115,1
2009-07-06 05:00:00,2.99,0.995244416252509,-0.09740919832440141,0.06,1
2009-07-06 06:00:00,2.86,0.9962250604929359,-0.08680799989543637,0.05,1
2009-07-06 07:00:00,2.8,0.9996052265701637,-0.028096103174849153,0.03,1
2009-07-06 08:00:00,2.76,0.9999999390765166,0.0003490658433101362,0.0,1
2009-07-06 09:00:00,2.64,0.9938648157435338,-0.11060166376267443,0.0,1
2009-07-06 10:00:00,2.58,0.9033352928633008,-0.42893513340314576,0.04,1
2009-07-06 11:00:00,2.89,0.6970399677313084,-0.7170322749954402,0.04,1
2009-07-06 12:00:00,3.23,0.5623720491861977,-0.8268843197776318,0.09,1
2009-07-06 13:00:00,3.18,0.5927162583910679,-0.8054113464801032,0.125,1
2009-07-06 14:00:00,3.05,0.7445446184192676,-0.6675727010467902,0.085,1
2009-07-06 15:00:00,3.4,0.8877350515999931,-0.46035473079002626,0.055,1
2009-07-06 16:00:00,4.36,0.9392141547429184,-0.3433318679216152,0.085,1
2009-07-06 17:00:00,5.52,0.9481573848900511,-0.31780115399170517,0.211,1
2009-07-06 18:00:00,6.45,0.9432806166351893,-0.33199650341582976,0.266,1
2009-07-06 19:00:00,6.88,0.9309921186695528,-0.3650392786744699,0.185,1
2009-07-06 20:00:00,6.86,0.9098164601920701,-0.4150108537900802,0.16,1
2009-07-06 21:00:00,6.58,0.8750424502611525,-0.48404618606178335,0.075,1
2009-07-06 22:00:00,6.17,0.8229381035303717,-0.5681310392487241,0.175,1
2009-07-06 23:00:00,5.67,0.7652585583931283,-0.643723029575664,0.12,1
2009-07-07 00:00:00,5.01,0.7315917193952468,-0.681743027916169,0.02,1
2009-07-05 13:00:00,3.55,0.9925674067368684,0.12169610956660935,0.025,2
2009-07-05 14:00:00,3.94,0.9998925328992174,-0.014660240529660803,0.01,2
2009-07-05 15:00:00,4.1,0.9905094632383088,-0.13744454603714668,0.0,2
2009-07-05 16:00:00,4.11,0.9678410210318038,-0.25156263237634385,0.01,2
2009-07-05 17:00:00,4.09,0.9415881558950301,-0.33676660267638836,0.035,2
2009-07-05 18:00:00,4.1,0.9322606716216888,-0.36178728577366803,0.03,2
2009-07-05 19:00:00,4.2,0.9504072271891487,-0.31100820327868167,0.02,2
2009-07-05 20:00:00,4.29,0.9717142274413223,-0.23615981916514525,0.045,2
2009-07-05 21:00:00,4.18,0.9803056574049664,-0.19748624777390592,0.07,2
2009-07-05 22:00:00,3.72,0.9710509568622256,-0.23887243285267556,0.085,2
2009-07-05 23:00:00,3.14,0.9431066543775752,-0.3324903584598157,0.065,2
2009-07-06 00:00:00,2.73,0.9208454801410262,-0.38992768778818837,0.015,2
2009-07-06 01:00:00,2.63,0.9518087473625678,-0.30669220473318115,0.01,2
2009-07-06 02:00:00,2.78,0.9833501910751582,-0.1817206694695184,0.035,2
2009-07-06 03:00:00,2.96,0.9860832218199008,-0.1662524575616378,0.09,2
2009-07-06 04:00:00,3.0,0.948489665534039,-0.3168080718276078,0.115,2
2009-07-06 05:00:00,2.99,0.8714707282886706,-0.4904475198591733,0.06,2
2009-07-06 06:00:00,2.84,0.8503522249955628,-0.5262139236518696,0.05,2
2009-07-06 07:00:00,2.5,0.962265500741616,-0.27211230417327154,0.03,2
2009-07-06 08:00:00,2.6,0.9824178281764752,0.18669550310871907,0.0,2
2009-07-06 09:00:00,3.07,0.9043061897748866,0.42688442831148893,0.0,2
2009-07-06 10:00:00,3.25,0.9183773316410876,0.39570579567122327,0.04,2
2009-07-06 11:00:00,3.15,0.9778198072068899,0.2094479043434925,0.04,2
2009-07-06 12:00:00,2.99,0.9991373865891984,-0.0415268915247299,0.09,2
2009-07-06 13:00:00,2.75,0.9664657767216176,-0.25679544860818776,0.125,2
2009-07-06 14:00:00,2.63,0.9189977715934213,-0.394262724342951,0.085,2
2009-07-06 15:00:00,2.87,0.9176159390078092,-0.3974682232315139,0.055,2
2009-07-06 16:00:00,3.68,0.9567628323805502,-0.2908691846434532,0.085,2
2009-07-06 17:00:00,4.8,0.9776733467083322,-0.210130500251937,0.211,2
2009-07-06 18:00:00,5.7,0.9790099153825298,-0.20381262370788475,0.266,2
2009-07-06 19:00:00,6.01,0.9610690305242938,-0.2763083758540337,0.185,2
2009-07-06 20:00:00,5.94,0.9205730348788252,-0.39057046413418056,0.16,2
2009-07-06 21:00:00,5.76,0.866374258561352,-0.4993952784140712,0.075,2
2009-07-06 22:00:00,5.58,0.8282559840976043,-0.5603499128281445,0.175,2
2009-07-06 23:00:00,5.24,0.814925538797192,-0.5795656703222736,0.12,2
2009-07-07 00:00:00,4.63,0.8209499424936417,-0.5710001680557427,0.02,2
2009-07-07 01:00:00,3.71,0.8423583509352219,-0.5389178124813592,0.05,2
2009-07-07 02:00:00,2.75,0.8859608765267021,-0.46375998670005786,0.07,2
2009-07-07 03:00:00,2.1,0.9478796900685145,-0.3186284562866551,0.005,2
2009-07-07 04:00:00,1.97,0.9864578981627842,-0.16401467968527092,0.0,2
2009-07-07 05:00:00,2.15,0.9959159746812619,-0.0902849454486855,0.03,2
2009-07-07 06:00:00,2.33,0.9968761159932769,-0.07898106964430635,0.02,2
2009-07-07 07:00:00,2.34,0.995692394104561,-0.09271815530050007,0.075,2
2009-07-07 08:00:00,2.37,0.9920489409929042,-0.1258526864030213,0.105,2
2009-07-07 09:00:00,2.71,0.9858793702499323,-0.16745706110999545,0.16,2
2009-07-07 10:00:00,3.55,0.9802021194739814,-0.19799950752139436,0.18,2
2009-07-07 11:00:00,4.64,0.9754192990235332,-0.22035696288622036,0.231,2
2009-07-07 12:00:00,5.65,0.9694025209142288,-0.24547658227443644,0.306,2
2009-07-06 01:00:00,2.97,0.9472102777460288,-0.3206129905856763,0.01,3
2009-07-06 02:00:00,2.94,0.9469301294951057,-0.3214394653031616,0.035,3
2009-07-06 03:00:00,2.85,0.9017570994801264,-0.43224314168901445,0.09,3
2009-07-06 04:00:00,2.79,0.8071664232464002,-0.5903239493562947,0.115,3
2009-07-06 05:00:00,2.77,0.7163019434246544,-0.69779045984168,0.06,3
2009-07-06 06:00:00,2.62,0.7299237246007014,-0.6835286067642228,0.05,3
2009-07-06 07:00:00,2.4,0.8946226386991024,-0.44682248637132765,0.03,3
2009-07-06 08:00:00,2.54,0.998656800905955,-0.05181306789106228,0.0,3
2009-07-06 09:00:00,2.94,0.9836658555866438,0.1800041237110866,0.0,3
2009-07-06 10:00:00,3.14,0.9841337337744002,0.177428278600842,0.04,3
2009-07-06 11:00:00,3.23,0.9989941848579477,0.044839922167692295,0.04,3
2009-07-06 12:00:00,3.5,0.9941886022913522,-0.10765232498170947,0.09,3
2009-07-06 13:00:00,4.03,0.9826451865148972,-0.18549511427286436,0.125,3
2009-07-06 14:00:00,4.7,0.9771940595890025,-0.21234822792753658,0.085,3
2009-07-06 15:00:00,5.39,0.9734991340702964,-0.22869069933948566,0.055,3
2009-07-06 16:00:00,6.02,0.9677091704819712,-0.2520693582431135,0.085,3
2009-07-06 17:00:00,6.55,0.962974590644297,-0.269592169347421,0.211,3
2009-07-06 18:00:00,6.94,0.9638167859445895,-0.2665655700412963,0.266,3
2009-07-06 19:00:00,7.15,0.9708421316176344,-0.23971974360934012,0.185,3
2009-07-06 20:00:00,7.08,0.9742521471294534,-0.22546120245765108,0.16,3
2009-07-06 21:00:00,6.62,0.9621228911735635,-0.27261610788767254,0.075,3
2009-07-06 22:00:00,5.84,0.9031855112249015,-0.4292504307667184,0.175,3
2009-07-06 23:00:00,5.11,0.7690649915474088,-0.6391705866012485,0.12,3
2009-07-07 00:00:00,4.49,0.6219681214153642,-0.783042563302304,0.02,3
2009-07-07 01:00:00,3.62,0.6076531057292898,-0.7942025579772131,0.05,3
2009-07-07 02:00:00,2.69,0.7653708976003736,-0.6435894569571494,0.07,3
2009-07-07 03:00:00,2.28,0.9556389246330589,-0.29454073695529936,0.005,3
2009-07-07 04:00:00,2.38,0.9983718202161501,-0.057041288539892224,0.0,3
2009-07-07 05:00:00,2.58,0.9999961008995606,-0.0027925231737424756,0.03,3
2009-07-07 06:00:00,2.72,0.999953926969049,-0.009599163462400147,0.02,3
2009-07-07 07:00:00,2.79,0.9999999390765166,-0.00034906584331001375,0.075,3
2009-07-07 08:00:00,2.99,0.9999780067029094,-0.006632202535817103,0.105,3
2009-07-07 09:00:00,3.56,0.9977432534762729,-0.06714462109939905,0.16,3
2009-07-07 10:00:00,4.66,0.9868839065636126,-0.16143157982793443,0.18,3
2009-07-07 11:00:00,5.91,0.9713420698132614,-0.237685892326173,0.231,3
2009-07-07 12:00:00,6.74,0.9560492494172291,-0.2932061266221303,0.306,3
2009-07-07 13:00:00,6.75,0.9402881270104189,-0.3403795502130502,0.286,3
2009-07-07 14:00:00,6.25,0.9228072778591088,-0.38526189524823456,0.246,3
2009-07-07 15:00:00,5.67,0.907190928252441,-0.42071916963275463,0.306,3
2009-07-07 16:00:00,5.38,0.9029606324284815,-0.42972327873220545,0.306,3
2009-07-07 17:00:00,5.42,0.9101059706849957,-0.41437558099328414,0.306,3
2009-07-07 18:00:00,5.73,0.9211854055657211,-0.3891239501402064,0.316,3
2009-07-07 19:00:00,6.25,0.9301614751409415,-0.36715069135659784,0.381,3
2009-07-07 20:00:00,6.77,0.9367332977004318,-0.35004389578919143,0.411,3
2009-07-07 21:00:00,7.04,0.9424082202447281,-0.3344648657410283,0.426,3
2009-07-07 22:00:00,6.9,0.9485449445269375,-0.3166425243273383,0.391,3
2009-07-07 23:00:00,6.41,0.9556389246330589,-0.29454073695529936,0.346,3
2009-07-08 00:00:00,5.68,0.9637236782900097,-0.26690198932037557,0.316,3
2009-07-06 13:00:00,4.34,0.9569656642053489,-0.290201167351228,0.125,4
2009-07-06 14:00:00,5.05,0.9502442534023859,-0.3115057926840881,0.085,4
2009-07-06 15:00:00,5.64,0.9464240455433773,-0.3229265025006576,0.055,4
2009-07-06 16:00:00,6.1,0.9446630008984905,-0.32804239776812166,0.085,4
2009-07-06 17:00:00,6.45,0.947378020466135,-0.3201169885177412,0.211,4
2009-07-06 18:00:00,6.69,0.9567628323805502,-0.2908691846434532,0.266,4
2009-07-06 19:00:00,6.84,0.9707164815781907,-0.24022804247726387,0.185,4
2009-07-06 20:00:00,6.77,0.9785449596177173,-0.20603340022132352,0.16,4
2009-07-06 21:00:00,6.3,0.9712590426092713,-0.2380249401842624,0.075,4
2009-07-06 22:00:00,5.43,0.9209135213353681,-0.38976696399476013,0.175,4
2009-07-06 23:00:00,4.58,0.7852088666422865,-0.6192310035409531,0.12,4
2009-07-07 00:00:00,3.91,0.6026510221676314,-0.7980048530430809,0.02,4
2009-07-07 01:00:00,3.05,0.5282901531624696,-0.8490639045864418,0.05,4
2009-07-07 02:00:00,2.1,0.6351350285292424,-0.772401123468343,0.07,4
2009-07-07 03:00:00,1.6,0.8743657415364589,-0.48526750357653087,0.005,4
2009-07-07 04:00:00,1.74,0.9647414015272168,-0.2631995976047486,0.0,4
2009-07-07 05:00:00,2.16,0.9708002778429955,-0.23988918387447744,0.03,4
2009-07-07 06:00:00,2.64,0.9683657694796987,-0.24953504062554235,0.02,4
2009-07-07 07:00:00,3.08,0.9767845796032907,-0.21422391334587926,0.075,4
2009-07-07 08:00:00,3.52,0.985996037070505,-0.16676874671610223,0.105,4
2009-07-07 09:00:00,4.04,0.9896012381535564,-0.143838066745032,0.16,4
2009-07-07 10:00:00,4.66,0.9868839065636126,-0.16143157982793443,0.18,4
2009-07-07 11:00:00,5.25,0.9778563478690789,-0.20927723940301507,0.231,4
2009-07-07 12:00:00,5.66,0.9598052919751869,-0.28066670892078777,0.306,4
2009-07-07 13:00:00,5.81,0.9274451533346614,-0.3739592057378003,0.286,4
2009-07-07 14:00:00,5.77,0.8828656411661311,-0.4696256590608272,0.246,4
2009-07-07 15:00:00,5.59,0.8396198645344131,-0.5431744499506708,0.306,4
2009-07-07 16:00:00,5.3,0.819051923839839,-0.5737193966167246,0.306,4
2009-07-07 17:00:00,5.06,0.8305958991958127,-0.5568756164881881,0.306,4
2009-07-07 18:00:00,5.12,0.8703556959398997,-0.492423560103467,0.316,4
2009-07-07 19:00:00,5.64,0.9157327325141033,-0.40178795726384553,0.381,4
2009-07-07 20:00:00,6.34,0.9454048732726411,-0.3258981828613675,0.411,4
2009-07-07 21:00:00,6.78,0.9595599986309626,-0.28150419007067534,0.426,4
2009-07-07 22:00:00,6.62,0.9636770804269577,-0.26707018676702776,0.391,4
2009-07-07 23:00:00,5.97,0.9640954042341101,-0.2655561174868089,0.346,4
2009-07-08 00:00:00,5.07,0.967001487762435,-0.25477072568338227,0.316,4
2009-07-08 01:00:00,4.15,0.978436946649733,-0.20654573689802352,0.271,4
2009-07-08 02:00:00,3.37,0.9932720857793921,-0.11580398789098713,0.276,4
2009-07-08 03:00:00,2.89,0.9998925328992174,-0.014660240529660803,0.226,4
2009-07-08 04:00:00,2.72,0.9995174638954168,0.031061863564087525,0.276,4
2009-07-08 05:00:00,2.74,0.9996929004370153,0.024781138307748654,0.216,4
2009-07-08 06:00:00,2.77,0.9999395492821014,0.010995352723218265,0.145,4
2009-07-08 07:00:00,2.69,0.9998925328992174,0.014660240529660702,0.1,4
2009-07-08 08:00:00,2.59,0.9997465537824209,-0.022512845226067862,0.07,4
2009-07-08 09:00:00,2.63,0.9838538160746376,-0.1789739327258949,0.06,4
2009-07-08 10:00:00,3.07,0.9027355060802827,-0.43019600888661885,0.06,4
2009-07-08 11:00:00,3.76,0.7779142411730519,-0.628370458710588,0.045,4
2009-07-08 12:00:00,4.32,0.6509067251956095,-0.7591577142433101,0.045,4
2009-07-07 01:00:00,3.15,0.7282513717976846,-0.685310104605784,0.05,1
2009-07-07 02:00:00,2.46,0.7909032297134246,-0.6119412400131845,0.07,1
2009-07-07 03:00:00,2.1,0.8588705155093773,-0.5121927738543921,0.005,1
2009-07-07 04:00:00,2.01,0.9139708902740612,-0.4057797576661999,0.0,1
2009-07-07 05:00:00,2.17,0.9499175243290577,-0.31250071515526817,0.03,1
2009-07-07 06:00:00,2.54,0.9717142274413223,-0.23615981916514525,0.02,1
2009-07-07 07:00:00,3.11,0.9846558414224508,-0.17450751832699188,0.075,1
2009-07-07 08:00:00,3.76,0.990700406440892,-0.13606140039648068,0.105,1
2009-07-07 09:00:00,4.39,0.9925886315970824,-0.12152287202099582,0.16,1
2009-07-07 10:00:00,4.89,0.9914448613738104,-0.1305261922200516,0.18,1
2009-07-07 11:00:00,5.24,0.9857328610198625,-0.16831733928979656,0.231,1
2009-07-07 12:00:00,5.45,0.9699569938762973,-0.24327644775122914,0.306,1
2009-07-07 13:00:00,5.59,0.9352588236142731,-0.35396459265249375,0.286,1
2009-07-07 14:00:00,5.73,0.8904512053274407,-0.4550787304751871,0.246,1
2009-07-07 15:00:00,5.87,0.8656761269172641,-0.5006044778920028,0.306,1
2009-07-07 16:00:00,5.96,0.8835205014773957,-0.4683924886984539,0.306,1
2009-07-07 17:00:00,6.1,0.9166420025785162,-0.3997091931752977,0.306,1
2009-07-07 18:00:00,6.36,0.9348256763960144,-0.35510696240813705,0.316,1
2009-07-07 19:00:00,6.71,0.9278362538989199,-0.37298778257580906,0.381,1
2009-07-07 20:00:00,7.0,0.9092361090470686,-0.41628079226040104,0.411,1
2009-07-07 21:00:00,7.04,0.8974124296230542,-0.44119262364419326,0.426,1
2009-07-07 22:00:00,6.65,0.9071174850881423,-0.42087749791045365,0.391,1
2009-07-07 23:00:00,5.97,0.9318812977621515,-0.36276334831557666,0.346,1
2009-07-08 00:00:00,5.17,0.9581728570278079,-0.286190104747121,0.316,1
2009-07-08 01:00:00,4.39,0.975265223150989,-0.22103788026546875,0.271,1
2009-07-08 02:00:00,3.71,0.9844725577120637,-0.1755385516399959,0.276,1
2009-07-08 03:00:00,3.22,0.9887041231277591,-0.14988047541347407,0.226,1
2009-07-08 04:00:00,3.0,0.9898755634773158,-0.14193790484034435,0.276,1
2009-07-08 05:00:00,2.93,0.9892723329629883,-0.14608302856241176,0.216,1
2009-07-08 06:00:00,2.87,0.9884145513314223,-0.15177837367788344,0.145,1
2009-07-08 07:00:00,2.7,0.9878244793179196,-0.1555724849074569,0.1,1
2009-07-08 08:00:00,2.57,0.9827744470593314,-0.1848090533692156,0.07,1
2009-07-08 09:00:00,2.65,0.9629275232676672,-0.269760236012642,0.06,1
2009-07-08 10:00:00,3.08,0.9187223003552984,-0.3949042096887152,0.06,1
2009-07-08 11:00:00,3.65,0.8548213146380919,-0.5189224605279718,0.045,1
2009-07-08 12:00:00,4.05,0.7630068834719111,-0.6463903586645467,0.045,1
2009-07-08 13:00:00,4.13,0.6137341658319024,-0.7895127444763756,0.085,1
2009-07-08 14:00:00,4.12,0.4278311813003139,-0.9038586616873115,0.085,1
2009-07-08 15:00:00,4.09,0.29454073695529953,-0.9556389246330588,0.08,1
2009-07-08 16:00:00,3.96,0.2957080500440464,-0.9552783621223437,0.095,1
2009-07-08 17:00:00,3.82,0.38058623296490757,-0.9247454348509005,0.05,1
2009-07-08 18:00:00,3.8,0.4515005732182382,-0.8922708290556194,0.035,1
2009-07-08 19:00:00,3.92,0.43350181037497604,-0.9011526953860918,0.055,1
2009-07-08 20:00:00,4.0,0.350534320191259,-0.9365498867481923,0.04,1
2009-07-08 21:00:00,3.88,0.2341241491778768,-0.9722067078413599,0.035,1
2009-07-08 22:00:00,3.42,0.09115401160198862,-0.9958368069964398,0.02,1
2009-07-08 23:00:00,2.88,-0.0638356160555813,-0.9979604271326616,0.025,1
2009-07-09 00:00:00,2.5,-0.14245618299315246,-0.9898011092775263,0.06,1
2009-07-07 13:00:00,5.91,0.9505157316277838,-0.3106764296307316,0.286,2
2009-07-07 14:00:00,6.41,0.9280964223647349,-0.3723399398315733,0.246,2
2009-07-07 15:00:00,6.73,0.9132612792957806,-0.40737431894884363,0.306,2
2009-07-07 16:00:00,6.91,0.9047527261798467,-0.4259372071915476,0.306,2
