,hours,u,v,ws,wd_sin,wd_cos,month_sin,month_cos,wp1,index_forecasted_weather
2009-07-09 07:00:00,7,-0.86,-0.84,1.2,-0.7133727700343324,-0.7007847679377338,1.2246467991473532e-16,-1.0,0.075,1
2009-07-09 08:00:00,8,-1.43,0.1,1.43,-0.9977782735475763,0.0666221947733488,1.2246467991473532e-16,-1.0,0.005,1
2009-07-09 09:00:00,9,-1.82,0.85,2.01,-0.9063077870366499,0.4226182617406996,1.2246467991473532e-16,-1.0,0.0,1
2009-07-09 10:00:00,10,-1.9,1.21,2.26,-0.8434852094391766,0.5371524005879043,1.2246467991473532e-16,-1.0,0.0,1
2009-07-09 11:00:00,11,-1.8,1.25,2.19,-0.8197522428684552,0.5727183079945475,1.2246467991473532e-16,-1.0,0.03,1
2009-07-09 12:00:00,12,-1.69,1.12,2.03,-0.834655658377803,0.550772123421217,1.2246467991473532e-16,-1.0,0.03,1
2009-07-09 13:00:00,1,-1.9,0.75,2.04,-0.9302255408575985,0.3669883419622325,1.2246467991473532e-16,-1.0,0.0,2
2009-07-09 14:00:00,2,-2.09,0.77,2.23,-0.9381913359224842,0.346117057077493,1.2246467991473532e-16,-1.0,0.0,2
2009-07-09 15:00:00,3,-2.3,0.86,2.45,-0.936059535738973,0.35184164840470233,1.2246467991473532e-16,-1.0,0.0,2
2009-07-09 16:00:00,4,-2.49,1.02,2.7,-0.9254082743314808,0.3789716688603924,1.2246467991473532e-16,-1.0,0.0,2
2009-07-09 17:00:00,5,-2.68,1.29,2.98,-0.900774050605398,0.43428804928980486,1.2246467991473532e-16,-1.0,0.0,2
2009-07-09 18:00:00,6,-2.85,1.73,3.34,-0.8547307325638912,0.5190716470881395,1.2246467991473532e-16,-1.0,0.015,2
2009-07-09 19:00:00,7,-2.99,2.34,3.8,-0.7877957992062843,0.6159365054556613,1.2246467991473532e-16,-1.0,0.005,2
2009-07-09 20:00:00,8,-3.03,2.88,4.18,-0.7245328461017861,0.689240273721469,1.2246467991473532e-16,-1.0,0.025,2
2009-07-09 21:00:00,9,-2.88,3.07,4.21,-0.6844198664761638,0.7290880923268122,1.2246467991473532e-16,-1.0,0.095,2
2009-07-09 22:00:00,10,-2.5,2.73,3.7,-0.6761047596177262,0.736805506237743,1.2246467991473532e-16,-1.0,0.085,2
2009-07-09 23:00:00,11,-2.02,2.16,2.95,-0.6823812024608388,0.7309965078768158,1.2246467991473532e-16,-1.0,0.13,2
2009-07-10 00:00:00,12,-1.58,1.78,2.38,-0.6635345754959845,0.7481456189281359,1.2246467991473532e-16,-1.0,0.12,2
2009-07-10 01:00:00,1,-1.52,2.82,3.2,-0.474395524733929,0.8803118118669203,1.2246467991473532e-16,-1.0,0.095,3
2009-07-10 02:00:00,2,-1.22,2.9,3.15,-0.386710961636821,0.9222009716704517,1.2246467991473532e-16,-1.0,0.095,3
2009-07-10 03:00:00,3,-1.0,3.01,3.17,-0.3149865196553055,0.9490961449902944,1.2246467991473532e-16,-1.0,0.1,3
2009-07-10 04:00:00,4,-0.85,3.12,3.23,-0.2635363398406122,0.9646494687623134,1.2246467991473532e-16,-1.0,0.16,3
2009-07-10 05:00:00,5,-0.75,3.19,3.28,-0.23004973718810443,0.9731788727770883,1.2246467991473532e-16,-1.0,0.19,3
2009-07-10 06:00:00,6,-0.69,3.19,3.27,-0.20978921507880496,0.9777466365253419,1.2246467991473532e-16,-1.0,0.165,3
2009-07-10 07:00:00,7,-0.63,3.1,3.17,-0.1997099805144072,0.9798550523842469,1.2246467991473532e-16,-1.0,0.105,3
2009-07-10 08:00:00,8,-0.64,2.99,3.06,-0.20910656808758815,0.9778928587440604,1.2246467991473532e-16,-1.0,0.09,3
2009-07-10 09:00:00,9,-0.76,2.94,3.04,-0.2503800040544419,0.9681476403781076,1.2246467991473532e-16,-1.0,0.1,3
2009-07-10 10:00:00,10,-1.02,3.02,3.19,-0.3187938876478707,0.9478240644752363,1.2246467991473532e-16,-1.0,0.095,3
2009-07-10 11:00:00,11,-1.28,3.17,3.42,-0.37395920573779995,0.9274451533346615,1.2246467991473532e-16,-1.0,0.11,3
2009-07-10 12:00:00,12,-1.39,3.32,3.6,-0.3862280453497604,0.9224033266339099,1.2246467991473532e-16,-1.0,0.11,3
2009-07-10 13:00:00,1,-0.57,3.09,3.14,-0.18086246545762052,0.9835083978231152,1.2246467991473532e-16,-1.0,0.005,4
2009-07-10 14:00:00,2,-0.16,3.26,3.26,-0.047803795860756323,0.9988567450346937,1.2246467991473532e-16,-1.0,0.0,4
2009-07-10 15:00:00,3,0.58,3.55,3.59,0.1607425656038261,0.9869963665602319,1.2246467991473532e-16,-1.0,0.04,4
2009-07-10 16:00:00,4,1.48,3.89,4.17,0.35461744017364966,0.9350114818143614,1.2246467991473532e-16,-1.0,0.165,4
2009-07-10 17:00:00,5,2.36,4.26,4.87,0.4846569629271151,0.8747043090589328,1.2246467991473532e-16,-1.0,0.266,4
2009-07-10 18:00:00,6,3.03,4.59,5.5,0.5506264401396265,0.8347517735346013,1.2246467991473532e-16,-1.0,0.326,4
2009-07-10 19:00:00,7,3.33,4.83,5.87,0.5672689491267565,0.8235325976284275,1.2246467991473532e-16,-1.0,0.351,4
2009-07-10 20:00:00,8,3.26,4.86,5.85,0.5576002360134127,0.8301096173384491,1.2246467991473532e-16,-1.0,0.361,4
2009-07-10 21:00:00,9,2.87,4.52,5.36,0.5359741498398051,0.8442343932247124,1.2246467991473532e-16,-1.0,0.311,4
2009-07-10 22:00:00,10,2.22,3.77,4.38,0.5082900828980425,0.8611859216380057,1.2246467991473532e-16,-1.0,0.306,4
2009-07-10 23:00:00,11,1.53,2.9,3.28,0.467158405180956,0.8841736393202332,1.2246467991473532e-16,-1.0,0.291,4
2009-07-11 00:00:00,12,1.03,2.29,2.51,0.4096046188900819,0.9122631507322384,1.2246467991473532e-16,-1.0,0.281,4
2009-07-11 01:00:00,1,1.18,3.35,3.55,0.3326549565580259,0.9430486094986715,1.2246467991473532e-16,-1.0,0.236,1
2009-07-11 02:00:00,2,1.03,3.24,3.4,0.3028689387459977,0.9530322166342925,1.2246467991473532e-16,-1.0,0.366,1
2009-07-11 03:00:00,3,1.19,3.19,3.4,0.3492263085932222,0.937038411905484,1.2246467991473532e-16,-1.0,0.381,1
2009-07-11 04:00:00,4,1.56,3.17,3.54,0.44213214966024267,0.89694992181103,1.2246467991473532e-16,-1.0,0.421,1
2009-07-11 05:00:00,5,1.98,3.14,3.72,0.53287627607073,0.846193166127564,1.2246467991473532e-16,-1.0,0.481,1
2009-07-11 06:00:00,6,2.25,3.06,3.8,0.5918725087624556,0.806031595764854,1.2246467991473532e-16,-1.0,0.451,1
2009-07-11 07:00:00,7,2.27,2.89,3.67,0.6173105296858449,0.7867195878704061,1.2246467991473532e-16,-1.0,0.466,1
2009-07-11 08:00:00,8,2.32,2.63,3.51,0.6601327782346886,0.7511489300399432,1.2246467991473532e-16,-1.0,0.476,1
2009-07-11 09:00:00,9,2.76,2.31,3.59,0.7668291844276097,0.6418512303564486,1.2246467991473532e-16,-1.0,0.501,1
2009-07-11 10:00:00,10,3.78,1.93,4.25,0.890530617986716,0.45492331049111767,1.2246467991473532e-16,-1.0,0.421,1
2009-07-11 11:00:00,11,4.9,1.6,5.15,0.9507864859941033,0.30984682998375945,1.2246467991473532e-16,-1.0,0.251,1
2009-07-11 12:00:00,12,5.42,1.39,5.6,0.9685397418030119,0.2488589330286436,1.2246467991473532e-16,-1.0,0.19,1
2009-07-11 13:00:00,1,4.74,0.52,4.76,0.9940182759534661,0.10921385933341457,1.2246467991473532e-16,-1.0,0.226,2
2009-07-11 14:00:00,2,4.96,-0.16,4.97,0.9994843879471766,-0.03210853858178148,1.2246467991473532e-16,-1.0,0.18,2
2009-07-11 15:00:00,3,5.58,-0.27,5.59,0.9988061373414341,-0.04884976979561327,1.2246467991473532e-16,-1.0,0.065,2
2009-07-11 16:00:00,4,6.4,-0.06,6.4,0.9999603847661206,-0.008901061644095628,1.2246467991473532e-16,-1.0,0.115,2
2009-07-11 17:00:00,5,7.2,0.15,7.2,0.9997843233890994,0.020767924918026693,1.2246467991473532e-16,-1.0,0.306,2
2009-07-11 18:00:00,6,7.74,-0.02,7.74,0.9999974259839071,-0.002268926080839673,1.2246467991473532e-16,-1.0,0.471,2
2009-07-11 19:00:00,7,7.84,-0.8,7.88,0.9948983313269562,-0.1008826562043162,1.2246467991473532e-16,-1.0,0.596,2
2009-07-11 20:00:00,8,7.53,-1.91,7.77,0.9693596624036293,-0.24564577119242637,1.2246467991473532e-16,-1.0,0.657,2
2009-07-11 21:00:00,9,6.9,-2.96,7.51,0.9192040810894933,-0.39378148421227266,1.2246467991473532e-16,-1.0,0.586,2
2009-07-11 22:00:00,10,6.06,-3.62,7.06,0.858512728224549,-0.5127922537211748,1.2246467991473532e-16,-1.0,0.576,2
2009-07-11 23:00:00,11,5.19,-3.89,6.49,0.8001036359678468,-0.5998617938417408,1.2246467991473532e-16,-1.0,0.627,2
2009-07-12 00:00:00,12,4.53,-3.87,5.96,0.7605193040854505,-0.6493153225616827,1.2246467991473532e-16,-1.0,0.546,2
2009-07-12 01:00:00,1,4.62,-3.82,6.0,0.7707356987759663,-0.6371549910597287,1.2246467991473532e-16,-1.0,0.521,3
2009-07-12 02:00:00,2,4.61,-3.76,5.95,0.7751650613333934,-0.6317587575079562,1.2246467991473532e-16,-1.0,0.351,3
2009-07-12 03:00:00,3,4.38,-3.46,5.58,0.7852088666422865,-0.6192310035409531,1.2246467991473532e-16,-1.0,0.536,3
2009-07-12 04:00:00,4,4.02,-3.0,5.02,0.8012538126910607,-0.5983246005706591,1.2246467991473532e-16,-1.0,0.617,3
2009-07-12 05:00:00,5,3.59,-2.48,4.36,0.8222433865287437,-0.5691360235565334,1.2246467991473532e-16,-1.0,0.566,3
2009-07-12 06:00:00,6,3.16,-2.0,3.74,0.8450752575720964,-0.5346473688698512,1.2246467991473532e-16,-1.0,0.411,3
2009-07-12 07:00:00,7,2.81,-1.63,3.24,0.8652389375282258,-0.5013597321136063,1.2246467991473532e-16,-1.0,0.291,3
2009-07-12 08:00:00,8,2.62,-1.38,2.97,0.8845809752150839,-0.46638664033989113,1.2246467991473532e-16,-1.0,0.291,3
2009-07-12 09:00:00,9,2.71,-1.27,3.0,0.9051240819620017,-0.4251474994074922,1.2246467991473532e-16,-1.0,0.391,3
2009-07-12 10:00:00,10,3.13,-1.29,3.38,0.9240130579403668,-0.38236091426254903,1.2246467991473532e-16,-1.0,0.446,3
2009-07-12 11:00:00,11,3.71,-1.4,3.96,0.9358751835780664,-0.35233171977941524,1.2246467991473532e-16,-1.0,0.496,3
2009-07-12 12:00:00,12,4.26,-1.53,4.52,0.9411170233284727,-0.33808097905879736,1.2246467991473532e-16,-1.0,0.276,3
2009-07-12 13:00:00,1,4.76,-2.09,5.2,0.9154520084684193,-0.40242716134865586,1.2246467991473532e-16,-1.0,0.075,4
2009-07-12 14:00:00,2,5.09,-2.46,5.65,0.900242795533029,-0.43538822801136573,1.2246467991473532e-16,-1.0,0.18,4
2009-07-12 15:00:00,3,5.52,-2.53,6.07,0.9089452686778488,-0.41691545731497326,1.2246467991473532e-16,-1.0,0.211,4
2009-07-12 16:00:00,4,5.99,-2.39,6.45,0.9287448642521511,-0.37071953971331667,1.2246467991473532e-16,-1.0,0.296,4
2009-07-12 17:00:00,5,6.41,-2.1,6.75,0.9501354594779767,-0.3118374715177346,1.2246467991473532e-16,-1.0,0.291,4
2009-07-12 18:00:00,6,6.74,-1.75,6.96,0.9678410210318038,-0.25156263237634385,1.2246467991473532e-16,-1.0,0.296,4
2009-07-12 19:00:00,7,6.87,-1.41,7.02,0.9796803994697901,-0.20056498920477756,1.2246467991473532e-16,-1.0,0.376,4
2009-07-12 20:00:00,8,6.7,-1.19,6.81,0.9844725577120637,-0.1755385516399959,1.2246467991473532e-16,-1.0,0.401,4
2009-07-12 21:00:00,9,6.07,-1.24,6.2,0.9797852807552981,-0.20005200227756156,1.2246467991473532e-16,-1.0,0.371,4
2009-07-12 22:00:00,10,4.95,-1.6,5.2,0.9513258223252946,-0.30818692343625154,1.2246467991473532e-16,-1.0,0.286,4
2009-07-12 23:00:00,11,3.69,-2.06,4.23,0.8726665149030235,-0.48831665317395345,1.2246467991473532e-16,-1.0,0.175,4
2009-07-13 00:00:00,12,2.74,-2.33,3.6,0.7624425110114481,-0.647055961569444,1.2246467991473532e-16,-1.0,0.105,4
2009-07-13 01:00:00,1,2.62,-2.18,3.41,0.7686185789184651,-0.6397073394462184,1.2246467991473532e-16,-1.0,0.07,1
2009-07-13 02:00:00,2,2.4,-2.03,3.14,0.7628940554511061,-0.6465235186421022,1.2246467991473532e-16,-1.0,0.135,1
2009-07-13 03:00:00,3,2.43,-1.82,3.04,0.8009404208429677,-0.5987440540497165,1.2246467991473532e-16,-1.0,0.165,1
2009-07-13 04:00:00,4,2.65,-1.58,3.09,0.8594956358894388,-0.5111430835754399,1.2246467991473532e-16,-1.0,0.236,1
2009-07-13 05:00:00,5,2.9,-1.35,3.2,0.906528945196222,-0.4221436621831781,1.2246467991473532e-16,-1.0,0.306,1
2009-07-13 06:00:00,6,3.03,-1.2,3.26,0.9299691079927491,-0.3676376724156142,1.2246467991473532e-16,-1.0,0.336,1
2009-07-13 07:00:00,7,2.94,-1.14,3.15,0.9323869024091287,-0.3614618433748021,1.2246467991473532e-16,-1.0,0.296,1
2009-07-13 08:00:00,8,2.86,-1.1,3.07,0.9328906893201295,-0.36015963374566773,1.2246467991473532e-16,-1.0,0.236,1
2009-07-13 09:00:00,9,3.09,-0.99,3.24,0.9521827321359028,-0.30552912237986013,1.2246467991473532e-16,-1.0,0.201,1
2009-07-13 10:00:00,10,3.8,-0.75,3.87,0.9811580191801696,-0.19320699107031764,1.2246467991473532e-16,-1.0,0.291,1
2009-07-13 11:00:00,11,4.75,-0.56,4.78,0.9932316020491049,-0.11615069819406373,1.2246467991473532e-16,-1.0,0.321,1
2009-07-13 12:00:00,12,5.58,-0.64,5.62,0.9934726889248269,-0.11407022556510607,1.2246467991473532e-16,-1.0,0.291,1
2009-07-13 13:00:00,1,6.27,-2.31,6.68,0.9381913359224842,-0.3461170570774929,1.2246467991473532e-16,-1.0,0.326,2
2009-07-13 14:00:00,2,6.71,-3.18,7.42,0.9036345259158666,-0.4283043819210902,1.2246467991473532e-16,-1.0,0.486,2
2009-07-13 15:00:00,3,6.87,-3.6,7.76,0.8857989397800282,-0.46406921712668897,1.2246467991473532e-16,-1.0,0.451,2
2009-07-13 16:00:00,4,6.84,-3.7,7.78,0.8793163101905562,-0.47623820366793923,1.2246467991473532e-16,-1.0,0.576,2
2009-07-13 17:00:00,5,6.8,-3.73,7.76,0.877062335534556,-0.4803765810139684,1.2246467991473532e-16,-1.0,0.667,2
2009-07-13 18:00:00,6,6.97,-3.92,8.0,0.8715563142552756,-0.4902954120545687,1.2246467991473532e-16,-1.0,0.712,2
2009-07-13 19:00:00,7,7.43,-4.42,8.65,0.8593171609344504,-0.5114430730037859,1.2246467991473532e-16,-1.0,0.787,2
2009-07-13 20:00:00,8,7.77,-4.88,9.17,0.8467507287796856,-0.5319898526391941,1.2246467991473532e-16,-1.0,0.827,2
2009-07-13 21:00:00,9,7.44,-4.82,8.86,0.8394302097344097,-0.5434674994746649,1.2246467991473532e-16,-1.0,0.847,2
2009-07-13 22:00:00,10,6.12,-3.93,7.28,0.8416993101205957,-0.5399465448935785,1.2246467991473532e-16,-1.0,0.672,2
2009-07-13 23:00:00,11,4.39,-2.61,5.11,0.8594956358894388,-0.5111430835754399,1.2246467991473532e-16,-1.0,0.511,2
2009-07-14 00:00:00,12,3.03,-1.43,3.35,0.9046039909287334,-0.4262529995153207,1.2246467991473532e-16,-1.0,0.331,2
2009-07-14 01:00:00,1,4.11,-1.41,4.34,0.945802327348239,-0.32474290998057936,1.2246467991473532e-16,-1.0,0.18,3
2009-07-14 02:00:00,2,3.5,-1.01,3.65,0.9606338208497771,-0.2778176780544363,1.2246467991473532e-16,-1.0,0.221,3
2009-07-14 03:00:00,3,3.15,-0.71,3.23,0.9753808246219224,-0.2205272023126819,1.2246467991473532e-16,-1.0,0.281,3
2009-07-14 04:00:00,4,2.99,-0.51,3.03,0.9858793702499323,-0.16745706110999545,1.2246467991473532e-16,-1.0,0.371,3
2009-07-14 05:00:00,5,2.91,-0.4,2.94,0.9905334367505378,-0.13727166743056754,1.2246467991473532e-16,-1.0,0.476,3
2009-07-14 06:00:00,6,2.81,-0.4,2.84,0.989776230907789,-0.14262893370551158,1.2246467991473532e-16,-1.0,0.416,3
2009-07-14 07:00:00,7,2.62,-0.51,2.67,0.9814602974323101,-0.19166555393205456,1.2246467991473532e-16,-1.0,0.401,3
2009-07-14 08:00:00,8,2.45,-0.69,2.55,0.9621704570061185,-0.2724481816137467,1.2246467991473532e-16,-1.0,0.286,3
2009-07-14 09:00:00,9,2.47,-0.92,2.63,0.9370384119054841,-0.3492263085932221,1.2246467991473532e-16,-1.0,0.221,3
2009-07-14 10:00:00,10,2.75,-1.17,2.99,0.9205048534524403,-0.39073112848927377,1.2246467991473532e-16,-1.0,0.19,3
2009-07-14 11:00:00,11,3.15,-1.5,3.49,0.9024349526421594,-0.43082613227350014,1.2246467991473532e-16,-1.0,0.316,3
2009-07-14 12:00:00,12,3.43,-2.0,3.97,0.8631312622203638,-0.5049796274879627,1.2246467991473532e-16,-1.0,0.211,3
2009-07-14 13:00:00,1,2.91,-3.48,4.54,0.6419850575205022,-0.7667171485759252,1.2246467991473532e-16,-1.0,0.17,4
2009-07-14 14:00:00,2,3.17,-3.72,4.89,0.6495807543153658,-0.7602926039513211,1.2246467991473532e-16,-1.0,0.185,4
2009-07-14 15:00:00,3,3.55,-3.88,5.26,0.6752040775140258,-0.7376309739350928,1.2246467991473532e-16,-1.0,0.18,4
2009-07-14 16:00:00,4,3.97,-3.96,5.61,0.7073535649320245,-0.7068599112822541,1.2246467991473532e-16,-1.0,0.175,4
2009-07-14 17:00:00,5,4.33,-3.95,5.86,0.7389259125032587,-0.673786684219291,1.2246467991473532e-16,-1.0,0.211,4
2009-07-14 18:00:00,6,4.55,-3.82,5.94,0.7663809009012869,-0.6423864216604613,1.2246467991473532e-16,-1.0,0.276,4
2009-07-14 19:00:00,7,4.56,-3.56,5.78,0.7882256119904401,-0.6153863701791715,1.2246467991473532e-16,-1.0,0.246,4
2009-07-14 20:00:00,8,4.32,-3.2,5.37,0.8032335230015777,-0.595664257385378,1.2246467991473532e-16,-1.0,0.231,4
2009-07-14 21:00:00,9,3.8,-2.77,4.7,0.8082982756177269,-0.5887732140930064,1.2246467991473532e-16,-1.0,0.236,4
2009-07-14 22:00:00,10,3.04,-2.29,3.81,0.7994750235752218,-0.6006993313458893,1.2246467991473532e-16,-1.0,0.231,4
2009-07-14 23:00:00,11,2.32,-1.78,2.93,0.7927154119254235,-0.6095918927412881,1.2246467991473532e-16,-1.0,0.211,4
2009-07-15 00:00:00,12,1.96,-1.28,2.34,0.8362861558477597,-0.5482932295199137,1.2246467991473532e-16,-1.0,0.145,4
2009-07-15 01:00:00,1,3.24,-1.41,3.53,0.9166420025785162,-0.3997091931752977,1.2246467991473532e-16,-1.0,0.075,1
2009-07-15 02:00:00,2,3.34,-0.87,3.46,0.9676651613406938,-0.2522382515152869,1.2246467991473532e-16,-1.0,0.065,1
2009-07-15 03:00:00,3,3.28,-0.27,3.29,0.9966373868180366,-0.08193850863004087,1.2246467991473532e-16,-1.0,0.04,1
2009-07-15 04:00:00,4,3.09,0.35,3.11,0.9934726889248269,0.1140702255651062,1.2246467991473532e-16,-1.0,0.05,1
2009-07-15 05:00:00,5,2.85,0.95,3.0,0.9489861361329367,0.3153177975114621,1.2246467991473532e-16,-1.0,0.065,1
2009-07-15 06:00:00,6,2.63,1.45,3.0,0.8755488623535492,0.48312957851016086,1.2246467991473532e-16,-1.0,0.08,1
2009-07-15 07:00:00,7,2.48,1.82,3.07,0.8054113464801033,0.5927162583910678,1.2246467991473532e-16,-1.0,0.04,1
2009-07-15 08:00:00,8,2.4,2.09,3.19,0.7543659650802124,0.6564541040534363,1.2246467991473532e-16,-1.0,0.06,1
2009-07-15 09:00:00,9,2.39,2.3,3.32,0.7216394153331461,0.6922691342517265,1.2246467991473532e-16,-1.0,0.135,1
2009-07-15 10:00:00,10,2.42,2.48,3.47,0.6977904598416802,0.7163019434246543,1.2246467991473532e-16,-1.0,0.115,1
2009-07-15 11:00:00,11,2.36,2.7,3.59,0.6579011720457331,0.7531042742016877,1.2246467991473532e-16,-1.0,0.12,1
2009-07-15 12:00:00,12,2.08,3.0,3.65,0.5688489718016595,0.8224420023808334,1.2246467991473532e-16,-1.0,0.1,1
2009-07-15 13:00:00,1,1.35,3.63,3.87,0.347753981862428,0.9375858190580881,1.2246467991473532e-16,-1.0,0.09,2
2009-07-15 14:00:00,2,0.88,4.13,4.22,0.20910656808758857,0.9778928587440603,1.2246467991473532e-16,-1.0,0.04,2
2009-07-15 15:00:00,3,0.69,4.62,4.67,0.1488450248849522,0.9888605354482491,1.2246467991473532e-16,-1.0,0.135,2
2009-07-15 16:00:00,4,0.7,5.06,5.11,0.1364072117799883,0.9906528516965009,1.2246467991473532e-16,-1.0,0.216,2
2009-07-15 17:00:00,5,0.76,5.4,5.45,0.1403828374718389,0.990097297715409,1.2246467991473532e-16,-1.0,0.226,2
2009-07-15 18:00:00,6,0.77,5.57,5.62,0.1364072117799883,0.9906528516965009,1.2246467991473532e-16,-1.0,0.211,2
2009-07-15 19:00:00,7,0.62,5.53,5.57,0.11077512421077869,0.9938454969742966,1.2246467991473532e-16,-1.0,0.201,2
2009-07-15 20:00:00,8,0.42,5.32,5.34,0.07811110115803353,0.996944660387867,1.2246467991473532e-16,-1.0,0.306,2
2009-07-15 21:00:00,9,0.32,4.99,5.0,0.0638356160555814,0.9979604271326616,1.2246467991473532e-16,-1.0,0.271,2
2009-07-15 22:00:00,10,0.43,4.59,4.61,0.09306571185701269,0.9956599687024419,1.2246467991473532e-16,-1.0,0.316,2
2009-07-15 23:00:00,11,0.68,4.2,4.25,0.15919199766608666,0.9872476426302981,1.2246467991473532e-16,-1.0,0.371,2
2009-07-16 00:00:00,12,0.95,3.87,3.99,0.23751635753405687,0.9713835390327314,1.2246467991473532e-16,-1.0,0.331,2
2009-07-16 01:00:00,1,0.53,4.63,4.66,0.11320321376790672,0.9935718556765875,1.2246467991473532e-16,-1.0,0.366,3
2009-07-16 02:00:00,2,0.66,4.3,4.35,0.15091576157967737,0.988546626571972,1.2246467991473532e-16,-1.0,0.366,3
2009-07-16 03:00:00,3,1.12,3.81,3.97,0.2813367109705062,0.9596091157655277,1.2246467991473532e-16,-1.0,0.366,3
2009-07-16 04:00:00,4,1.78,3.18,3.65,0.48892577028294043,0.8723253929315788,1.2246467991473532e-16,-1.0,0.406,3
2009-07-16 05:00:00,5,2.51,2.51,3.55,0.7068599112822541,0.7073535649320246,1.2246467991473532e-16,-1.0,0.356,3
2009-07-16 06:00:00,6,3.13,1.87,3.65,0.8590492521865367,0.5118929402890335,1.2246467991473532e-16,-1.0,0.281,3
2009-07-16 07:00:00,7,3.53,1.29,3.76,0.9389742350207139,0.34398747937572566,1.2246467991473532e-16,-1.0,0.326,3
2009-07-16 08:00:00,8,3.75,0.72,3.82,0.9821233556773956,0.1882384504636921,1.2246467991473532e-16,-1.0,0.471,3
2009-07-16 09:00:00,9,3.88,0.04,3.88,0.9999469818065809,0.01029726060218913,1.2246467991473532e-16,-1.0,0.431,3
2009-07-16 10:00:00,10,4.01,-0.79,4.09,0.9809890406977108,-0.1940631392897303,1.2246467991473532e-16,-1.0,0.165,3
2009-07-16 11:00:00,11,4.16,-1.62,4.46,0.9317546126945949,-0.36308861414583826,1.2246467991473532e-16,-1.0,0.256,3
2009-07-16 12:00:00,12,4.35,-2.23,4.89,0.8898149277675996,-0.456321590900476,1.2246467991473532e-16,-1.0,0.261,3
2009-07-16 13:00:00,1,4.38,-2.87,5.24,0.8362861558477597,-0.5482932295199137,1.2246467991473532e-16,-1.0,0.17,4
2009-07-16 14:00:00,2,4.63,-2.83,5.43,0.8529136270722604,-0.5220520517672937,1.2246467991473532e-16,-1.0,0.115,4
2009-07-16 15:00:00,3,5.15,-2.46,5.71,0.9022092489132824,-0.43129858703145646,1.2246467991473532e-16,-1.0,0.145,4
2009-07-16 16:00:00,4,5.78,-1.88,6.08,0.9511104354494253,-0.30885099899337315,1.2246467991473532e-16,-1.0,0.145,4
2009-07-16 17:00:00,5,6.3,-1.21,6.41,0.9820575882295651,-0.18858126471293435,1.2246467991473532e-16,-1.0,0.165,4
2009-07-16 18:00:00,6,6.47,-0.6,6.5,0.9957889423626006,-0.09167541801580828,1.2246467991473532e-16,-1.0,0.201,4
2009-07-16 19:00:00,7,6.13,-0.15,6.13,0.9996929004370153,-0.024781138307748533,1.2246467991473532e-16,-1.0,0.261,4
2009-07-16 20:00:00,8,5.37,0.09,5.37,0.9998710886777297,0.01605633913479941,1.2246467991473532e-16,-1.0,0.206,4
2009-07-16 21:00:00,9,4.35,0.1,4.35,0.9997346290416701,0.023036308187606193,1.2246467991473532e-16,-1.0,0.251,4
2009-07-16 22:00:00,10,3.23,-0.11,3.23,0.9993908270190958,-0.034899496702500955,1.2246467991473532e-16,-1.0,0.256,4
2009-07-16 23:00:00,11,2.22,-0.49,2.27,0.976258216411337,-0.21661000643865724,1.2246467991473532e-16,-1.0,0.391,4
2009-07-17 00:00:00,12,1.5,-0.97,1.79,0.8415107819453062,-0.540240320477655,1.2246467991473532e-16,-1.0,0.241,4
2009-07-17 01:00:00,1,2.39,-1.19,2.67,0.8947006103084157,-0.446666338460543,1.2246467991473532e-16,-1.0,0.15,1
2009-07-17 02:00:00,2,1.9,-1.47,2.4,0.7919700635036827,-0.6105599221321137,1.2246467991473532e-16,-1.0,0.135,1
2009-07-17 03:00:00,3,1.33,-1.78,2.22,0.5965050748005215,-0.8026093045418949,1.2246467991473532e-16,-1.0,0.145,1
2009-07-17 04:00:00,4,0.73,-2.04,2.16,0.3366022594127921,-0.9416469184137988,1.2246467991473532e-16,-1.0,0.206,1
2009-07-17 05:00:00,5,0.21,-2.05,2.06,0.10122993508322577,-0.9948630560248208,1.2246467991473532e-16,-1.0,0.135,1
2009-07-17 06:00:00,6,-0.13,-1.63,1.63,-0.07793710030137727,-0.996958278162438,1.2246467991473532e-16,-1.0,0.02,1
2009-07-17 07:00:00,7,-0.21,-0.67,0.7,-0.2977081303443104,-0.9546569379242447,1.2246467991473532e-16,-1.0,0.0,1
2009-07-17 08:00:00,8,-0.11,0.6,0.61,-0.17347629364509776,0.9848380453369782,1.2246467991473532e-16,-1.0,0.0,1
2009-07-17 09:00:00,9,0.07,1.86,1.87,0.03873661530140628,0.9992494556590916,1.2246467991473532e-16,-1.0,0.0,1
2009-07-17 10:00:00,10,0.25,2.85,2.86,0.08698187264635691,0.9962098944654851,1.2246467991473532e-16,-1.0,0.0,1
2009-07-17 11:00:00,11,0.46,3.48,3.51,0.130699230002975,0.991422065155214,1.2246467991473532e-16,-1.0,0.03,1
2009-07-17 12:00:00,12,0.77,3.72,3.8,0.2015907979604991,0.9794698311727877,1.2246467991473532e-16,-1.0,0.02,1
2009-07-17 13:00:00,1,2.64,2.5,3.64,0.7262148132107448,0.6874678502106721,1.2246467991473532e-16,-1.0,0.035,2
2009-07-17 14:00:00,2,3.47,2.2,4.11,0.8442343932247123,0.5359741498398051,1.2246467991473532e-16,-1.0,0.065,2
2009-07-17 15:00:00,3,3.78,1.99,4.27,0.8849063589200743,0.46576897271374423,1.2246467991473532e-16,-1.0,0.045,2
